Date,Team1,Team2,Score,MatchResult,Score1,Score2,Team1_last5_win_rate,Team1_last5_avg_score,Team1_last5_avg_concede,MatchResult2,Team2_last5_win_rate,Team2_last5_avg_score,Team2_last5_avg_concede,h2h_team1_win_rate
2023-09-20 13:30:00,Japonya,Bulgaristan,3:0,1,3,0,1.0,3.0,0.0,0,0.0,0.8,3.0,1.0
2023-09-20 14:30:00,Çin,Kanada,2:3,2,2,3,1.0,3.0,0.2,1,0.2,1.2,2.4,0.75
2023-09-20 15:30:00,Amerika Birleşik Devletleri,Güney Kore,3:1,1,3,1,0.8,2.8,0.8,0,0.4,1.8,1.8,1.0
2023-09-20 18:30:00,Polonya,Tayland,2:3,2,2,3,0.8,2.6,1.0,1,0.6,2.0,1.2,0.8888888888888888
2023-09-20 21:30:00,Almanya,Slovenya,3:2,1,3,2,0.4,1.8,2.4,0,0.0,0.4,3.0,1.0
2023-09-22 04:00:00,Porto Riko,Arjantin,3:2,1,3,2,0.2,1.2,2.8,0,0.4,1.4,1.8,0.7777777777777778
2023-09-22 05:00:00,Sırbistan,Dominik Cumhuriyeti,1:3,2,1,3,0.8,2.8,1.0,1,0.6,2.0,2.2,0.7
2023-09-22 07:00:00,Bulgaristan,Peru,3:0,1,3,0,0.6,2.0,2.2,0,0.0,0.4,3.0,1.0
2023-09-22 08:00:00,Kanada,Ukrayna,3:1,1,3,1,0.8,2.6,0.8,0,0.0,0.6,3.0,
2023-09-22 10:00:00,Brezilya,Türkiye,0:3,2,0,3,1.0,3.0,0.8,1,1.0,3.0,0.6,0.5833333333333334
2023-09-22 11:00:00,Çek Cumhuriyeti,Meksika,3:1,1,3,1,0.4,1.6,2.2,0,0.2,0.6,2.4,
2023-09-22 12:30:00,Kolombiya,Güney Kore,3:2,1,3,2,0.6,2.2,2.0,0,0.2,1.4,2.4,0.0
2023-09-22 13:30:00,Japonya,Belçika,3:0,1,3,0,1.0,3.0,0.0,0,0.0,0.6,3.0,0.6666666666666666
2023-09-22 14:30:00,Çin,Hollanda,2:3,2,2,3,0.8,2.8,0.6,1,1.0,3.0,0.0,0.8
2023-09-22 15:30:00,Tayland,Slovenya,3:0,1,3,0,1.0,3.0,1.0,0,0.0,0.8,3.0,
2023-09-22 18:30:00,Polonya,Almanya,3:2,1,3,2,0.8,2.8,1.0,0,0.6,1.8,1.4,0.875
2023-09-22 21:45:00,İtalya,Amerika Birleşik Devletleri,1:3,2,1,3,1.0,3.0,0.2,1,0.6,2.6,1.8,0.4
2023-09-23 04:00:00,Porto Riko,Peru,3:0,1,3,0,0.2,1.2,2.8,0,0.0,0.4,3.0,0.875
2023-09-23 05:00:00,Çek Cumhuriyeti,Ukrayna,1:3,2,1,3,0.6,2.0,1.8,1,0.0,0.6,3.0,0.4
2023-09-23 07:00:00,Bulgaristan,Arjantin,2:3,2,2,3,0.8,2.4,1.6,1,0.4,1.8,1.8,1.0
2023-09-23 08:00:00,Kanada,Meksika,3:0,1,3,0,0.8,2.6,1.0,0,0.2,0.8,2.4,0.7
2023-09-23 10:00:00,Brezilya,Belçika,3:0,1,3,0,0.8,2.4,1.4,0,0.0,0.4,3.0,1.0
2023-09-23 11:00:00,Sırbistan,Hollanda,3:0,1,3,0,0.6,2.4,1.4,0,1.0,3.0,0.4,0.5454545454545454
2023-09-23 12:30:00,Kolombiya,Slovenya,2:3,2,2,3,0.8,2.8,1.8,1,0.0,0.6,3.0,
2023-09-23 13:30:00,Japonya,Türkiye,1:3,2,1,3,1.0,3.0,0.0,1,1.0,3.0,0.6,0.4444444444444444
2023-09-23 14:30:00,Çin,Dominik Cumhuriyeti,1:3,2,1,3,0.6,2.6,1.2,1,0.6,2.0,2.0,0.9
2023-09-23 15:30:00,Tayland,Güney Kore,3:0,1,3,0,1.0,3.0,1.0,0,0.2,1.8,2.4,0.7333333333333333
2023-09-23 18:30:00,Polonya,Amerika Birleşik Devletleri,3:1,1,3,1,0.8,2.8,1.2,0,0.8,2.8,1.4,0.25
2023-09-23 21:45:00,İtalya,Almanya,3:0,1,3,0,0.8,2.6,0.8,0,0.6,2.2,1.4,1.0
2023-09-24 04:00:00,Bulgaristan,Porto Riko,1:3,2,1,3,0.6,2.2,2.0,1,0.4,1.2,2.2,0.5
2023-09-24 05:00:00,Meksika,Ukrayna,1:3,2,1,3,0.8,2.4,1.0,1,0.2,0.8,2.6,
2023-09-24 07:00:00,Arjantin,Peru,3:2,1,3,2,0.8,2.4,1.2,0,0.0,0.4,3.0,0.5833333333333334
2023-09-24 08:00:00,Kanada,Çek Cumhuriyeti,3:0,1,3,0,0.8,2.6,1.0,0,0.2,1.0,2.8,0.0
2023-09-24 10:00:00,Türkiye,Belçika,3:0,1,3,0,1.0,3.0,0.6,0,0.0,0.2,3.0,0.7692307692307693
2023-09-24 11:00:00,Dominik Cumhuriyeti,Hollanda,3:2,1,3,2,0.8,2.6,1.0,0,0.8,2.4,1.0,0.4
2023-09-24 12:30:00,Güney Kore,Slovenya,0:3,2,0,3,0.4,1.8,2.2,1,0.2,1.2,2.8,
2023-09-24 13:30:00,Japonya,Brezilya,2:3,2,2,3,0.8,2.6,0.6,1,0.8,2.6,1.2,0.25
2023-09-24 14:30:00,Çin,Sırbistan,3:1,1,3,1,0.4,2.2,1.8,0,1.0,3.0,1.0,0.4166666666666667
2023-09-24 15:30:00,Tayland,Kolombiya,3:1,1,3,1,1.0,3.0,1.0,0,0.2,0.8,2.4,
2023-09-24 18:30:00,Amerika Birleşik Devletleri,Almanya,3:1,1,3,1,0.8,2.8,1.0,0,0.4,1.6,2.0,1.0
2023-09-24 21:30:00,Polonya,İtalya,3:1,1,3,1,0.8,2.8,1.4,0,0.6,2.2,1.6,0.5454545454545454
2023-09-30 09:30:00,Japonya,Hong Kong,3:0,1,3,0,0.6,2.4,1.2,0,0.0,0.0,3.0,1.0
2023-09-30 14:00:00,Çin Taipei,Moğolistan,3:0,1,3,0,0.8,2.6,0.6,0,0.0,0.0,3.0,1.0
2023-10-01 05:30:00,Güney Kore,Vietnam,2:3,2,2,3,0.4,1.6,2.2,1,0.4,1.8,2.4,0.3333333333333333
2023-10-01 09:30:00,Tayland,Çin Taipei,3:1,1,3,1,1.0,3.0,1.0,0,0.4,2.0,1.8,0.8571428571428571
2023-10-01 14:00:00,Çin,Hindistan,3:0,1,3,0,0.4,2.2,2.0,0,0.0,0.0,3.0,1.0
2023-10-01 14:00:00,Afganistan,Japonya,0:3,2,0,3,,,,1,0.6,2.4,1.6,
2023-10-02 05:30:00,Nepal,Güney Kore,0:3,2,0,3,,,,1,0.0,1.2,3.0,
2023-10-02 09:30:00,Moğolistan,Tayland,0:3,2,0,3,0.0,0.0,3.0,1,0.6,2.0,1.6,0.0
2023-10-02 09:30:00,Japonya,Kazakistan,3:0,1,3,0,0.6,2.4,1.2,0,0.2,0.6,2.4,1.0
2023-10-02 14:00:00,Kuzey Kore,Çin,0:3,2,0,3,0.0,1.0,3.0,1,0.8,2.8,1.0,
2023-10-04 09:30:00,Tayland,Kazakistan,3:0,1,3,0,1.0,3.0,0.8,0,0.2,0.6,2.4,1.0
2023-10-04 14:00:00,Japonya,Çin Taipei,3:1,1,3,1,0.6,2.4,1.2,0,0.2,1.6,2.4,1.0
2023-10-04 14:00:00,Çin,Güney Kore,3:0,1,3,0,0.4,2.2,2.0,0,0.2,1.6,2.4,0.7777777777777778
2023-10-05 09:30:00,Çin Taipei,Kazakistan,3:1,1,3,1,0.8,2.6,0.6,0,0.2,0.6,2.4,0.0
2023-10-05 09:30:00,Kuzey Kore,Güney Kore,1:3,2,1,3,0.0,0.5,3.0,1,0.2,1.2,2.4,
2023-10-05 14:00:00,Tayland,Japonya,0:3,2,0,3,1.0,3.0,0.4,1,0.8,2.8,1.0,0.2222222222222222
2023-10-05 14:00:00,Çin,Vietnam,3:0,1,3,0,0.6,2.4,1.4,0,0.6,2.4,2.2,1.0
2023-10-06 09:30:00,Vietnam,Japonya,1:3,2,1,3,0.2,1.2,2.8,1,0.8,2.8,1.0,0.0
2023-10-06 09:30:00,Güney Kore,Kazakistan,3:0,1,3,0,0.4,1.6,2.2,0,0.2,0.8,2.4,0.7142857142857143
2023-10-06 14:00:00,Kuzey Kore,Çin Taipei,1:3,2,1,3,0.0,0.6666666666666666,3.0,1,0.2,1.4,2.4,
2023-10-06 14:00:00,Çin,Tayland,3:0,1,3,0,0.8,2.6,0.8,0,0.6,2.0,1.6,0.8333333333333334
2023-10-07 09:30:00,Vietnam,Tayland,0:3,2,0,3,0.2,1.4,2.8,1,0.4,1.4,2.2,0.0
2023-10-07 13:30:00,Güney Kore,Çin Taipei,3:0,1,3,0,0.4,1.6,1.8,0,0.4,2.0,2.0,0.7777777777777778
2023-10-07 14:30:00,Japonya,Çin,0:3,2,0,3,0.6,2.4,1.4,1,0.8,2.8,1.0,0.2608695652173913
2023-10-21 16:30:00,Brezilya,Küba,3:0,1,3,0,0.8,2.4,1.4,0,0.0,1.0,3.0,
2023-10-21 19:30:00,Porto Riko,Arjantin,1:3,2,1,3,0.4,1.6,2.2,1,0.6,2.4,1.6,0.8
2023-10-21 23:30:00,Kolombiya,Meksika,0:3,2,0,3,0.6,2.6,2.4,1,0.0,0.2,3.0,1.0
2023-10-22 02:30:00,Şili,Dominik Cumhuriyeti,0:3,2,0,3,0.0,0.0,3.0,1,0.8,2.4,1.6,0.0
2023-10-22 16:30:00,Porto Riko,Küba,3:0,1,3,0,0.4,1.4,2.2,0,0.0,0.6,3.0,0.75
2023-10-22 19:30:00,Brezilya,Arjantin,3:0,1,3,0,0.8,2.4,1.0,0,0.6,2.4,1.8,0.8666666666666667
2023-10-22 23:30:00,Dominik Cumhuriyeti,Meksika,3:0,1,3,0,1.0,3.0,0.8,0,0.2,0.8,2.4,1.0
2023-10-23 02:30:00,Şili,Kolombiya,3:0,1,3,0,0.0,0.0,3.0,0,0.0,0.4,3.0,0.0
2023-10-23 16:30:00,Brezilya,Porto Riko,3:0,1,3,0,0.8,2.4,0.6,0,0.4,1.2,2.2,1.0
2023-10-23 19:30:00,Arjantin,Küba,3:0,1,3,0,1.0,3.0,1.0,0,0.0,0.6,3.0,0.8333333333333334
2023-10-23 23:30:00,Dominik Cumhuriyeti,Kolombiya,3:0,1,3,0,1.0,3.0,0.8,0,0.0,0.4,3.0,1.0
2023-10-24 02:30:00,Şili,Meksika,1:3,2,1,3,0.2,0.6,2.4,1,0.2,0.8,2.4,0.0
2023-10-25 02:00:00,Dominik Cumhuriyeti,Brezilya,3:0,1,3,0,1.0,3.0,0.4,0,0.8,2.6,1.4,0.2
2024-03-16 17:00:00,Kenya,Nijerya,3:0,1,3,0,1.0,3.0,0.2,0,0.0,0.0,3.0,1.0
2024-03-18 17:00:00,Kenya,Kongo Demokratik Cumhuriyeti,3:0,1,3,0,1.0,3.0,0.2,0,0.0,0.0,3.0,1.0
2024-03-19 19:00:00,Kenya,Cezayir,3:0,1,3,0,1.0,3.0,0.2,0,0.0,0.0,3.0,1.0
2024-03-21 15:00:00,Kenya,Gambiya,3:0,1,3,0,1.0,3.0,0.2,0,,,,
2024-03-22 15:00:00,Kenya,Mısır,2:3,2,2,3,1.0,3.0,0.2,1,0.2,1.4,2.8,0.8
2024-03-23 13:00:00,Gana,Kenya,0:3,2,0,3,,,,1,0.6,2.2,1.4,
2024-05-08 18:00:00,Bulgaristan,Ukrayna,2:3,2,2,3,0.6,2.4,2.0,1,0.4,1.4,2.2,1.0
2024-05-08 20:00:00,İtalya,İsveç,3:0,1,3,0,0.8,2.6,0.8,0,0.6,1.8,2.0,
2024-05-09 18:00:00,Bulgaristan,Belçika,1:3,2,1,3,0.4,2.2,2.2,1,0.0,0.2,3.0,0.0
2024-05-09 19:30:00,Polonya,Hollanda,5:0,1,5,0,0.8,2.8,1.4,0,0.6,2.2,1.6,0.2
2024-05-10 19:30:00,Polonya,Hollanda,2:3,2,2,3,0.8,3.2,1.4,1,0.4,1.6,2.6,0.2727272727272727
2024-05-10 20:30:00,Almanya,Romanya,3:2,1,3,2,0.6,2.2,2.2,0,0.2,1.4,2.8,1.0
2024-05-11 18:00:00,Bulgaristan,Belçika,2:3,2,2,3,0.2,1.8,2.4,1,0.2,0.8,2.6,0.0
2024-05-14 17:00:00,Bulgaristan,Hollanda,0:3,2,0,3,0.0,1.6,3.0,1,0.4,1.6,3.0,0.2857142857142857
2024-05-14 20:00:00,İtalya,Polonya,0:3,2,0,3,0.8,2.6,0.8,1,0.8,2.4,1.0,0.4166666666666667
2024-05-14 23:30:00,Çin,Güney Kore,3:0,1,3,0,1.0,3.0,0.2,0,0.4,1.6,2.0,0.7894736842105263
2024-05-15 03:00:00,Brezilya,Kanada,3:1,1,3,1,0.8,2.4,0.6,0,0.4,1.6,2.2,0.6
2024-05-15 17:00:00,Fransa,Almanya,0:3,2,0,3,0.4,1.6,2.0,1,0.2,1.2,2.6,
2024-05-15 20:00:00,Japonya,Türkiye,3:2,1,3,2,0.6,2.2,1.4,0,1.0,3.0,0.6,0.4
2024-05-15 23:30:00,Amerika Birleşik Devletleri,Tayland,3:1,1,3,1,0.8,2.8,1.2,0,0.6,2.0,1.6,1.0
2024-05-16 03:00:00,Sırbistan,Dominik Cumhuriyeti,1:3,2,1,3,0.8,2.6,0.8,1,1.0,3.0,1.0,0.6363636363636364
2024-05-16 14:00:00,İtalya,Almanya,3:1,1,3,1,0.6,2.0,1.2,0,0.2,1.2,2.4,1.0
2024-05-16 17:00:00,Japonya,Bulgaristan,3:0,1,3,0,0.8,2.4,1.2,0,0.0,0.8,3.0,1.0
2024-05-16 18:00:00,Avusturya,Çek Cumhuriyeti,0:3,2,0,3,0.5,1.5,2.5,1,0.0,0.4,3.0,
2024-05-16 20:00:00,Brezilya,Güney Kore,3:0,1,3,0,1.0,3.0,0.2,0,0.4,1.2,2.0,0.9
2024-05-16 20:00:00,Hollanda,Türkiye,1:3,2,1,3,0.8,2.6,0.6,1,0.8,2.8,1.2,0.3076923076923077
2024-05-16 23:30:00,Çin,Amerika Birleşik Devletleri,3:1,1,3,1,1.0,3.0,0.0,0,0.8,2.6,1.4,0.4090909090909091
2024-05-17 03:00:00,Dominik Cumhuriyeti,Kanada,0:3,2,0,3,1.0,3.0,0.4,1,0.4,1.8,2.2,0.8235294117647058
2024-05-17 14:00:00,Japonya,Almanya,3:0,1,3,0,0.8,2.4,1.2,0,0.2,1.4,2.4,0.9
2024-05-17 17:00:00,Fransa,Polonya,0:3,2,0,3,0.4,1.6,2.0,1,0.8,2.4,0.8,
2024-05-17 18:00:00,Romanya,Avusturya,3:0,1,3,0,0.4,2.0,2.0,0,0.0,0.5,3.0,
2024-05-17 20:00:00,İtalya,Bulgaristan,3:0,1,3,0,0.6,2.0,1.4,0,0.0,0.8,3.0,1.0
2024-05-17 20:00:00,Sırbistan,Tayland,3:0,1,3,0,0.6,2.2,1.4,0,0.6,2.0,1.6,0.6666666666666666
2024-05-17 23:30:00,Çin,Kanada,1:3,2,1,3,1.0,3.0,0.2,1,0.4,1.8,2.2,0.6
2024-05-18 03:00:00,Brezilya,Amerika Birleşik Devletleri,3:1,1,3,1,1.0,3.0,0.2,0,0.6,2.2,1.6,0.2857142857142857
2024-05-18 14:00:00,Polonya,Hollanda,3:0,1,3,0,0.8,3.2,1.4,0,0.4,1.6,2.6,0.25
2024-05-18 17:00:00,Fransa,Bulgaristan,3:1,1,3,1,0.4,1.4,2.0,0,0.0,0.8,3.0,1.0
2024-05-18 18:00:00,Çek Cumhuriyeti,Romanya,3:1,1,3,1,0.6,2.2,1.8,0,0.2,1.6,2.8,0.75
2024-05-18 20:00:00,İtalya,Türkiye,3:1,1,3,1,0.8,2.4,0.8,0,0.8,2.8,1.4,0.4782608695652174
2024-05-18 20:00:00,Sırbistan,Çin,1:3,2,1,3,0.6,2.2,1.4,1,0.8,2.8,1.0,0.5384615384615384
2024-05-18 23:30:00,Güney Kore,Dominik Cumhuriyeti,0:3,2,0,3,0.4,1.6,1.8,1,1.0,3.0,1.0,0.3333333333333333
2024-05-19 03:00:00,Tayland,Kanada,1:3,2,1,3,0.8,2.4,1.0,1,0.6,2.0,1.8,0.6
2024-05-19 14:00:00,Almanya,Hollanda,1:3,2,1,3,0.8,2.4,2.0,1,0.4,1.6,2.6,0.375
2024-05-19 16:00:00,Brezilya,Sırbistan,3:0,1,3,0,1.0,3.0,0.4,0,0.8,2.6,1.4,0.75
2024-05-19 17:00:00,Polonya,Japonya,3:0,1,3,0,0.8,3.2,1.0,0,0.8,2.8,0.8,0.6666666666666666
2024-05-19 20:00:00,Fransa,Türkiye,0:3,2,0,3,0.4,1.4,2.2,1,0.6,2.4,1.6,0.0
2024-05-19 20:00:00,Hırvatistan,Slovakya,3:0,1,3,0,0.0,0.4,3.0,0,0.2,1.4,2.6,1.0
2024-05-19 20:00:00,Amerika Birleşik Devletleri,Dominik Cumhuriyeti,3:0,1,3,0,1.0,3.0,0.8,0,1.0,3.0,0.6,0.6956521739130435
2024-05-19 23:30:00,Tayland,Güney Kore,1:3,2,1,3,0.6,2.0,1.6,1,0.4,1.2,2.0,0.75
2024-05-23 08:00:00,Çin Taipei,Hindistan,0:3,2,0,3,0.8,2.6,0.8,1,0.0,0.0,3.0,1.0
2024-05-24 05:00:00,Çin Taipei,İran,1:3,2,1,3,0.8,2.4,0.8,1,0.0,0.2,3.0,1.0
2024-05-24 16:30:00,Azerbaycan,Romanya,0:3,2,0,3,0.2,0.8,2.4,1,0.2,1.8,2.8,0.3333333333333333
2024-05-25 20:00:00,Çek Cumhuriyeti,İspanya,3:0,1,3,0,0.8,2.6,1.4,0,0.0,0.6,3.0,0.75
2024-05-25 21:30:00,Hırvatistan,Estonya,3:1,1,3,1,0.2,0.8,2.4,0,0.0,0.0,3.0,1.0
2024-05-26 14:00:00,Çin Taipei,Filipinler,0:3,2,0,3,0.6,2.0,1.4,1,0.2,0.8,2.4,1.0
2024-05-26 16:30:00,Romanya,İsveç,3:0,1,3,0,0.4,2.0,2.0,0,0.4,1.2,2.2,0.0
2024-05-26 19:00:00,Belçika,Hırvatistan,3:1,1,3,1,0.2,1.0,2.4,0,0.0,1.0,3.0,0.5
2024-05-26 20:00:00,Slovenya,Çek Cumhuriyeti,1:3,2,1,3,0.6,1.8,1.6,1,0.2,0.8,2.4,0.0
2024-05-28 08:00:00,Çin Taipei,Singapur,3:0,1,3,0,0.4,1.4,2.0,0,,,,
2024-05-28 10:00:00,Tayland,Dominik Cumhuriyeti,3:1,1,3,1,0.4,1.6,2.0,0,0.8,2.4,1.0,0.25
2024-05-28 14:30:00,Brezilya,Japonya,3:2,1,3,2,1.0,3.0,0.4,0,0.6,2.2,1.4,0.7647058823529411
2024-05-29 03:30:00,Kanada,Amerika Birleşik Devletleri,1:3,2,1,3,0.8,2.6,1.0,1,0.4,1.8,2.0,0.1
2024-05-29 11:00:00,İtalya,Fransa,3:0,1,3,0,0.8,2.4,1.0,0,0.2,1.2,2.8,1.0
2024-05-29 14:30:00,Hollanda,Çin,1:3,2,1,3,0.8,2.6,0.6,1,0.8,2.8,0.8,0.25
2024-05-29 19:00:00,Güney Kore,Bulgaristan,2:3,2,2,3,0.4,1.6,1.8,1,0.0,0.6,3.0,0.0
2024-05-29 22:30:00,Almanya,Türkiye,1:3,2,1,3,0.8,2.6,2.0,1,0.6,2.4,1.6,0.15384615384615385
2024-05-30 07:30:00,Dominik Cumhuriyeti,İtalya,0:3,2,0,3,0.8,2.4,1.0,1,0.4,1.8,2.2,0.25
2024-05-30 11:00:00,Fransa,Japonya,0:3,2,0,3,0.4,1.2,2.2,1,0.6,2.2,1.4,0.0
2024-05-30 14:30:00,Brezilya,Hollanda,3:1,1,3,1,1.0,3.0,0.8,0,0.6,1.8,2.2,0.9230769230769231
2024-05-30 20:30:00,Güney Kore,Polonya,0:3,2,0,3,0.4,2.0,1.8,1,0.8,2.4,0.8,0.25
2024-05-31 03:30:00,Sırbistan,Türkiye,1:3,2,1,3,0.4,1.8,1.8,1,0.6,2.4,1.6,0.631578947368421
2024-05-31 07:30:00,Fransa,Tayland,2:3,2,2,3,0.2,0.6,2.6,1,0.4,1.4,1.8,
2024-05-31 11:00:00,Hollanda,Dominik Cumhuriyeti,3:1,1,3,1,0.6,2.2,1.2,0,0.6,2.0,1.4,0.5454545454545454
2024-05-31 14:30:00,Japonya,Çin,3:1,1,3,1,0.8,2.4,1.2,0,0.8,2.8,1.0,0.25
2024-05-31 18:00:00,Çek Cumhuriyeti,Ukrayna,3:0,1,3,0,0.8,2.6,1.4,0,0.6,2.0,2.0,0.3333333333333333
2024-05-31 21:00:00,Hırvatistan,İspanya,2:3,2,2,3,0.4,1.4,2.0,1,0.0,0.4,3.0,1.0
2024-05-31 21:00:00,Almanya,Polonya,0:3,2,0,3,0.6,2.2,2.4,1,0.8,2.4,0.6,0.11764705882352941
2024-06-01 00:30:00,Sırbistan,Kanada,3:1,1,3,1,0.4,1.8,1.8,0,0.8,2.6,1.4,0.6
2024-06-01 04:00:00,Bulgaristan,Amerika Birleşik Devletleri,0:3,2,0,3,0.0,1.2,3.0,1,0.4,1.8,2.2,0.0
2024-06-01 07:30:00,Brezilya,İtalya,3:2,1,3,2,1.0,3.0,0.8,0,0.4,1.8,1.8,0.75
2024-06-01 11:00:00,Dominik Cumhuriyeti,Japonya,1:3,2,1,3,0.6,1.8,1.2,1,0.6,2.2,1.4,0.2727272727272727
2024-06-01 14:30:00,Tayland,Çin,0:3,2,0,3,0.4,1.6,2.0,1,0.8,2.6,1.0,0.15789473684210525
2024-06-01 18:00:00,Belçika,Çek Cumhuriyeti,3:1,1,3,1,0.4,1.4,2.0,0,0.4,1.4,2.0,0.6666666666666666
2024-06-01 18:00:00,Romanya,Hırvatistan,3:0,1,3,0,0.6,2.4,1.4,0,0.0,1.0,3.0,0.5
2024-06-01 21:00:00,Güney Kore,Türkiye,0:3,2,0,3,0.4,1.6,1.8,1,0.8,2.6,1.2,0.16666666666666666
2024-06-02 00:30:00,Polonya,Amerika Birleşik Devletleri,3:1,1,3,1,0.8,3.2,0.8,0,0.4,1.8,2.0,0.3333333333333333
2024-06-02 04:00:00,Sırbistan,Bulgaristan,3:1,1,3,1,0.4,1.8,2.0,0,0.2,0.8,2.8,0.8571428571428571
2024-06-02 07:30:00,Fransa,Hollanda,0:3,2,0,3,0.2,1.0,2.6,1,0.6,2.0,1.8,0.0
2024-06-02 11:00:00,Brezilya,Tayland,3:0,1,3,0,1.0,3.0,1.2,0,0.4,1.4,2.2,0.9
2024-06-02 13:00:00,İspanya,Romanya,3:1,1,3,1,0.2,1.0,2.8,0,0.2,1.8,2.4,0.5
2024-06-02 14:30:00,İtalya,Çin,3:0,1,3,0,0.8,2.4,1.0,0,0.8,2.6,1.0,0.5454545454545454
2024-06-02 19:30:00,Güney Kore,Kanada,0:3,2,0,3,0.2,1.0,2.4,1,0.6,2.2,1.6,0.3333333333333333
2024-06-02 23:00:00,Amerika Birleşik Devletleri,Türkiye,2:3,2,2,3,1.0,3.0,0.8,1,0.8,2.6,1.0,0.8181818181818182
2024-06-03 02:30:00,Bulgaristan,Almanya,1:3,2,1,3,0.0,1.0,3.0,1,0.2,1.0,2.4,0.14285714285714285
2024-06-08 01:00:00,Meksika,Küba,3:1,1,3,1,0.6,2.0,1.6,0,0.0,0.2,3.0,0.8
2024-06-08 03:00:00,Porto Riko,Kosta Rika,3:0,1,3,0,0.6,2.0,1.6,0,0.0,0.0,3.0,1.0
2024-06-09 01:00:00,Meksika,Kosta Rika,3:0,1,3,0,0.8,2.6,1.2,0,0.0,0.0,3.0,1.0
2024-06-09 03:00:00,Porto Riko,Küba,3:0,1,3,0,0.8,2.6,1.0,0,0.0,0.4,3.0,0.7777777777777778
2024-06-10 01:00:00,Küba,Kosta Rika,3:1,1,3,1,0.6,2.2,1.2,0,0.0,0.0,3.0,1.0
2024-06-10 03:00:00,Porto Riko,Meksika,3:1,1,3,1,0.8,2.6,0.6,0,0.4,1.4,2.0,0.5454545454545454
2024-06-11 09:30:00,Amerika Birleşik Devletleri,Fransa,3:0,1,3,0,0.8,2.8,1.2,0,0.0,0.6,3.0,
2024-06-11 12:00:00,Almanya,Dominik Cumhuriyeti,1:3,2,1,3,0.4,1.6,2.6,1,0.4,1.6,2.0,0.5555555555555556
2024-06-11 13:20:00,İtalya,Kanada,3:0,1,3,0,1.0,3.0,0.4,0,0.8,2.6,1.0,1.0
2024-06-11 15:30:00,Bulgaristan,Çin,0:3,2,0,3,0.0,0.8,3.0,1,0.6,2.0,1.6,0.0
2024-06-12 09:30:00,Hollanda,Sırbistan,3:1,1,3,1,0.6,2.2,1.4,0,0.6,2.0,1.8,0.4166666666666667
2024-06-12 12:00:00,Türkiye,Tayland,3:0,1,3,0,1.0,3.0,0.6,0,0.4,1.4,2.2,0.7777777777777778
2024-06-12 13:20:00,Güney Kore,Japonya,0:3,2,0,3,0.0,0.4,3.0,1,0.6,2.2,1.6,0.5
2024-06-12 15:30:00,Brezilya,Polonya,3:1,1,3,1,1.0,3.0,1.0,0,0.8,2.4,0.6,0.7142857142857143
2024-06-13 06:00:00,Hollanda,Amerika Birleşik Devletleri,0:3,2,0,3,0.6,2.2,1.6,1,0.4,1.8,2.0,0.1
2024-06-13 08:30:00,Bulgaristan,Tayland,2:3,2,2,3,0.0,0.6,3.0,1,0.2,0.8,2.8,0.3333333333333333
2024-06-13 09:30:00,Fransa,Güney Kore,2:3,2,2,3,0.2,1.0,2.6,1,0.4,1.2,2.2,
2024-06-13 12:00:00,Almanya,Brezilya,1:3,2,1,3,0.2,1.2,2.8,1,0.6,2.0,2.0,0.4166666666666667
2024-06-13 13:20:00,Japonya,Kanada,2:3,2,2,3,0.8,2.4,1.2,1,0.6,2.0,1.6,1.0
2024-06-13 15:30:00,Dominik Cumhuriyeti,Türkiye,1:3,2,1,3,0.4,1.4,1.8,1,1.0,3.0,0.8,0.25
2024-06-14 06:00:00,Sırbistan,Fransa,1:3,2,1,3,0.6,2.2,1.6,1,0.0,0.4,3.0,1.0
2024-06-14 08:30:00,Bulgaristan,Brezilya,0:3,2,0,3,0.0,0.6,3.0,1,0.6,2.0,2.2,0.0
2024-06-14 09:30:00,Kanada,Hollanda,0:3,2,0,3,0.8,2.6,1.0,1,0.6,2.0,1.4,0.25
2024-06-14 12:00:00,Dominik Cumhuriyeti,Polonya,0:3,2,0,3,0.2,1.0,2.4,1,0.8,2.6,0.6,0.7142857142857143
2024-06-14 13:30:00,İtalya,Güney Kore,3:0,1,3,0,1.0,3.0,0.2,0,0.6,1.8,2.0,1.0
2024-06-14 15:30:00,Almanya,Çin,0:3,2,0,3,0.0,0.8,3.0,1,0.6,2.0,1.4,0.08333333333333333
2024-06-15 06:00:00,Kanada,Fransa,3:0,1,3,0,0.6,2.0,1.4,0,0.2,0.8,2.6,0.0
2024-06-15 08:30:00,Dominik Cumhuriyeti,Bulgaristan,2:3,2,2,3,0.0,0.4,3.0,1,0.2,1.0,2.8,0.6
2024-06-15 09:30:00,İtalya,Amerika Birleşik Devletleri,3:1,1,3,1,1.0,3.0,0.2,0,0.6,2.2,1.4,0.375
2024-06-15 12:00:00,Polonya,Tayland,3:0,1,3,0,0.8,3.2,0.8,0,0.4,1.2,2.6,0.8
2024-06-15 13:20:00,Japonya,Sırbistan,3:0,1,3,0,0.8,2.8,1.2,0,0.4,1.6,2.2,0.42857142857142855
2024-06-15 15:30:00,Çin,Türkiye,3:2,1,3,2,0.8,2.6,0.8,0,1.0,3.0,1.0,0.5384615384615384
2024-06-15 19:00:00,Çek Cumhuriyeti,Romanya,3:1,1,3,1,0.8,2.6,1.0,0,0.2,1.6,2.4,0.8
