Date,Team1,Team2,Score,MatchResult,Score1,Score2,Team1_last5_win_rate,Team1_last5_avg_score,Team1_last5_avg_concede,MatchResult2,Team2_last5_win_rate,Team2_last5_avg_score,Team2_last5_avg_concede,h2h_team1_win_rate,Team1_encoded,Team2_encoded
2023-06-15 15:30:00,Dominik Cumhuriyeti,İtalya,2:3,2,2,3,0.4,2.2,2.4,1,0.4,1.8,2.0,0.2857142857142857,21,112
2023-06-15 20:00:00,Tayland,Amerika Birleşik Devletleri,0:3,2,0,3,0.8,2.4,0.8,1,0.2,0.8,2.6,0.0,89,2
2023-06-15 23:30:00,Japonya,Güney Kore,3:0,1,3,0,0.6,2.2,1.4,0,0.0,0.0,3.0,0.46153846153846156,42,37
2023-06-16 03:00:00,Brezilya,Sırbistan,3:2,1,3,2,0.8,2.4,1.2,0,0.4,1.8,2.2,0.7333333333333333,13,88
2023-06-16 08:30:00,Türkiye,Kanada,3:0,1,3,0,1.0,3.0,0.2,0,0.4,1.6,2.2,0.8,92,45
2023-06-16 12:00:00,Polonya,Hollanda,0:3,2,0,3,1.0,3.0,1.0,1,0.0,0.6,3.0,0.2222222222222222,75,39
2023-06-16 15:30:00,Bulgaristan,Çin,1:3,2,1,3,0.2,1.2,2.4,1,0.4,1.6,1.8,0.0,14,103
2023-06-16 20:00:00,Japonya,Almanya,2:3,2,2,3,0.6,2.2,1.2,1,0.4,1.8,2.0,1.0,42,1
2023-06-16 23:30:00,Güney Kore,Hırvatistan,0:3,2,0,3,0.2,0.6,2.6,1,0.0,0.4,3.0,1.0,37,41
2023-06-17 03:00:00,Sırbistan,Tayland,3:2,1,3,2,1.0,3.0,0.6,0,0.4,2.2,1.8,0.625,88,89
2023-06-17 08:30:00,Dominik Cumhuriyeti,Kanada,3:2,1,3,2,0.4,2.2,2.4,0,0.4,1.6,2.2,0.7692307692307693,21,45
2023-06-17 12:00:00,Hollanda,İtalya,2:3,2,2,3,0.4,1.6,2.2,1,0.4,1.8,2.4,0.5384615384615384,39,112
2023-06-17 15:30:00,Polonya,Çin,3:0,1,3,0,0.8,2.4,1.2,0,0.4,1.6,2.0,0.2,75,103
2023-06-17 20:00:00,Brezilya,Almanya,3:1,1,3,1,0.8,2.4,1.2,0,0.4,1.8,2.2,0.5454545454545454,13,1
2023-06-17 20:00:00,Slovakya,Romanya,3:1,1,3,1,0.0,0.8,3.0,0,0.6,2.4,1.8,1.0,83,78
2023-06-17 23:30:00,Japonya,Amerika Birleşik Devletleri,3:2,1,3,2,0.4,2.0,1.8,0,0.4,1.4,2.0,0.15384615384615385,42,2
2023-06-18 03:00:00,Sırbistan,Hırvatistan,3:1,1,3,1,1.0,3.0,1.0,0,0.2,0.8,2.4,1.0,88,41
2023-06-18 08:30:00,Bulgaristan,Hollanda,0:3,2,0,3,0.2,1.2,2.4,1,0.2,1.2,2.4,0.4,14,39
2023-06-18 12:00:00,Dominik Cumhuriyeti,Türkiye,1:3,2,1,3,0.4,2.2,2.6,1,0.2,1.0,2.4,0.2857142857142857,21,92
2023-06-18 15:30:00,İtalya,Çin,3:2,1,3,2,0.8,2.6,1.2,0,0.4,1.4,2.0,0.5238095238095238,112,103
2023-06-18 16:00:00,Brezilya,Amerika Birleşik Devletleri,0:3,2,0,3,1.0,3.0,0.8,1,0.4,1.8,2.0,0.3,13,2
2023-06-18 20:00:00,Tayland,Hırvatistan,0:3,2,0,3,0.6,1.8,1.4,1,0.2,1.0,2.4,1.0,89,41
2023-06-18 23:30:00,Almanya,Güney Kore,3:1,1,3,1,0.8,2.8,1.4,0,0.0,0.0,3.0,0.5,1,37
2023-06-20 10:00:00,Çin Taipei,İran,3:0,1,3,0,0.4,1.4,2.0,0,0.0,0.2,3.0,1.0,104,107
2023-06-21 10:00:00,Çin Taipei,Özbekistan,3:0,1,3,0,0.6,2.0,1.4,0,0.0,0.0,3.0,0.0,104,106
2023-06-23 10:00:00,Çin Taipei,Vietnam,0:3,2,0,3,0.6,2.0,1.2,1,0.2,0.8,2.4,0.25,104,98
2023-06-24 12:30:00,Endonezya,Çin Taipei,3:2,1,3,2,0.0,0.3333333333333333,3.0,0,0.4,1.8,2.2,0.0,24,104
2023-06-25 12:30:00,Çin Taipei,Hindistan,3:0,1,3,0,0.6,1.8,1.2,0,0.0,0.0,3.0,1.0,104,38
2023-06-25 17:00:00,Ukrayna,Çek Cumhuriyeti,3:0,1,3,0,0.2,0.6,2.6,0,0.6,2.0,1.6,0.5,94,102
2023-06-27 09:30:00,Almanya,Dominik Cumhuriyeti,3:1,1,3,1,0.8,2.8,1.4,0,0.4,1.6,2.4,0.5,1,21
2023-06-27 13:00:00,Bulgaristan,Güney Kore,3:1,1,3,1,0.0,0.6,3.0,0,0.0,0.2,3.0,1.0,14,37
2023-06-27 13:00:00,Hırvatistan,Kanada,0:3,2,0,3,0.0,0.2,3.0,1,0.4,1.6,2.2,0.0,41,45
2023-06-27 16:30:00,Tayland,Hollanda,0:3,2,0,3,0.4,1.2,2.0,1,0.4,1.8,1.8,0.0,89,39
2023-06-28 09:30:00,Amerika Birleşik Devletleri,Polonya,3:2,1,3,2,1.0,3.0,1.2,0,0.6,2.2,1.4,0.8333333333333334,2,75
2023-06-28 13:00:00,Çin,Sırbistan,1:3,2,1,3,1.0,3.0,0.6,1,0.2,1.6,2.8,0.45454545454545453,103,88
2023-06-28 13:00:00,Japonya,Türkiye,3:2,1,3,2,0.4,2.0,2.2,0,0.4,1.6,2.0,0.375,42,92
2023-06-28 16:30:00,Brezilya,İtalya,3:2,1,3,2,0.8,2.4,1.4,0,0.4,1.8,2.6,0.7333333333333333,13,112
2023-06-28 18:00:00,Çek Cumhuriyeti,Ukrayna,1:3,2,1,3,0.8,2.6,1.2,1,0.2,1.2,2.4,0.3333333333333333,102,94
2023-06-29 06:00:00,Polonya,Almanya,3:2,1,3,2,0.8,2.4,0.8,0,0.4,1.8,2.2,0.8571428571428571,75,1
2023-06-29 09:00:00,Hırvatistan,Hollanda,0:3,2,0,3,0.0,0.2,3.0,1,0.6,2.4,1.2,0.0,41,39
2023-06-29 09:30:00,Amerika Birleşik Devletleri,Bulgaristan,3:0,1,3,0,1.0,3.0,1.2,0,0.2,1.6,2.4,1.0,2,14
2023-06-29 13:00:00,Dominik Cumhuriyeti,Güney Kore,3:0,1,3,0,0.4,2.0,2.6,0,0.0,0.4,3.0,0.625,21,37
2023-06-29 13:00:00,Brezilya,Kanada,2:3,2,2,3,0.8,2.4,1.6,1,0.4,1.6,1.8,0.75,13,45
2023-06-29 16:30:00,Tayland,Türkiye,0:3,2,0,3,0.2,0.6,2.4,1,0.4,2.0,2.0,0.25,89,92
2023-06-30 06:00:00,Bulgaristan,Polonya,1:3,2,1,3,0.2,0.8,2.6,1,0.6,2.6,1.4,0.2857142857142857,14,75
2023-06-30 09:00:00,Kanada,İtalya,2:3,2,2,3,0.6,2.0,1.6,1,0.4,2.0,2.6,0.0,45,112
2023-06-30 09:30:00,Almanya,Sırbistan,1:3,2,1,3,0.8,2.8,1.6,1,0.4,2.0,2.4,0.3333333333333333,1,88
2023-06-30 13:00:00,Hollanda,Japonya,3:1,1,3,1,0.2,1.4,2.6,0,0.6,2.4,1.4,0.4444444444444444,39,42
2023-06-30 13:00:00,Çin,Dominik Cumhuriyeti,2:3,2,2,3,0.8,2.6,0.8,1,0.2,1.2,2.8,1.0,103,21
2023-06-30 16:30:00,Brezilya,Türkiye,0:3,2,0,3,0.6,2.2,2.2,1,0.6,2.2,1.4,0.6363636363636364,13,92
2023-07-01 04:30:00,Sırbistan,Dominik Cumhuriyeti,2:3,2,2,3,1.0,3.0,1.2,1,0.4,1.6,2.6,0.7777777777777778,88,21
2023-07-01 08:00:00,Güney Kore,Çin,1:3,2,1,3,0.2,0.6,2.6,1,0.4,1.8,2.0,0.23529411764705882,37,103
2023-07-01 09:00:00,İtalya,Hırvatistan,3:0,1,3,0,0.8,2.6,1.4,0,0.4,1.6,1.8,0.8333333333333334,112,41
2023-07-01 11:30:00,Almanya,Amerika Birleşik Devletleri,1:3,2,1,3,0.8,2.6,1.6,1,0.6,2.2,1.4,0.0,1,2
2023-07-01 13:00:00,Hollanda,Kanada,2:3,2,2,3,0.4,1.8,2.2,1,0.6,2.2,1.6,1.0,39,45
2023-07-01 16:30:00,Tayland,Japonya,0:3,2,0,3,0.2,0.6,2.4,1,0.4,2.0,1.8,0.1875,89,42
2023-07-02 04:30:00,Sırbistan,Bulgaristan,3:2,1,3,2,0.8,2.8,1.8,0,0.2,1.2,2.4,0.8333333333333334,88,14
2023-07-02 08:00:00,Polonya,Güney Kore,3:0,1,3,0,0.8,2.4,1.0,0,0.0,0.4,3.0,0.7,75,37
2023-07-02 09:00:00,Hırvatistan,Türkiye,0:3,2,0,3,0.0,0.2,3.0,1,0.6,2.2,1.4,0.0,41,92
2023-07-02 11:30:00,Çin,Amerika Birleşik Devletleri,3:2,1,3,2,0.6,2.4,1.4,0,0.8,2.8,1.0,0.38095238095238093,103,2
2023-07-02 13:00:00,İtalya,Japonya,3:1,1,3,1,1.0,3.0,0.8,0,0.6,2.4,1.2,0.6923076923076923,112,42
2023-07-02 16:30:00,Tayland,Brezilya,0:3,2,0,3,0.0,0.0,3.0,1,0.6,2.2,1.8,0.1111111111111111,89,13
2023-07-04 19:30:00,Porto Riko,Meksika,3:1,1,3,1,1.0,3.0,0.4,0,0.4,1.8,2.2,0.7142857142857143,77,65
2023-07-04 22:30:00,Dominik Cumhuriyeti,Kosta Rika,3:0,1,3,0,0.4,2.0,2.2,0,0.0,0.0,3.0,1.0,21,54
2023-07-05 02:00:00,Kolombiya,Küba,3:1,1,3,1,0.4,1.8,1.8,0,0.2,1.2,2.8,0.6,51,56
2023-07-05 19:30:00,Kolombiya,Trinidad ve Tobago,3:0,1,3,0,0.4,1.8,2.0,0,0.0,0.0,3.0,0.0,51,90
2023-07-05 22:30:00,Porto Riko,Kosta Rika,3:0,1,3,0,1.0,3.0,0.6,0,0.0,0.0,3.0,1.0,77,54
2023-07-06 02:00:00,Dominik Cumhuriyeti,Meksika,3:0,1,3,0,0.6,2.4,1.6,0,0.2,1.4,2.8,1.0,21,65
2023-07-06 05:00:00,El Salvador,Küba,0:3,2,0,3,0.0,0.0,0.0,1,0.2,1.2,2.8,0.0,23,56
2023-07-06 19:30:00,Küba,Trinidad ve Tobago,3:0,1,3,0,0.6,2.2,1.2,0,0.0,0.0,3.0,1.0,56,90
2023-07-06 22:30:00,Meksika,Kosta Rika,3:0,1,3,0,0.4,1.8,2.2,0,0.0,0.0,3.0,1.0,65,54
2023-07-07 02:00:00,Dominik Cumhuriyeti,Porto Riko,3:1,1,3,1,0.8,2.6,1.0,0,0.0,0.2,3.0,1.0,21,77
2023-07-07 05:00:00,El Salvador,Kolombiya,0:3,2,0,3,0.0,0.0,3.0,1,0.0,0.0,3.0,0.0,23,51
2023-07-07 19:30:00,Meksika,Trinidad ve Tobago,3:0,1,3,0,0.4,1.8,2.2,0,0.0,0.0,3.0,1.0,65,90
2023-07-08 02:00:00,Dominik Cumhuriyeti,Küba,3:0,1,3,0,0.8,2.6,0.8,0,0.4,1.4,2.2,0.875,21,56
2023-07-08 05:00:00,Kolombiya,Porto Riko,1:3,2,1,3,0.6,2.4,1.4,1,0.0,0.4,3.0,0.6,51,77
2023-07-08 20:00:00,Meksika,Kosta Rika,3:0,1,3,0,0.4,1.8,1.8,0,0.0,0.0,3.0,1.0,65,54
2023-07-08 22:30:00,Kolombiya,Küba,0:3,2,0,3,0.6,2.2,1.4,1,0.4,1.4,2.2,0.6666666666666666,51,56
2023-07-09 00:30:00,Dominik Cumhuriyeti,Porto Riko,3:0,1,3,0,1.0,3.0,0.2,0,0.2,0.8,2.6,1.0,21,77
2023-07-13 03:30:00,Amerika Birleşik Devletleri,Japonya,3:1,1,3,1,1.0,3.0,1.2,0,0.6,2.2,1.2,0.7857142857142857,2,42
2023-07-13 18:30:00,Çin,Brezilya,3:1,1,3,1,0.6,2.4,1.8,0,0.8,2.8,1.2,0.3888888888888889,103,13
2023-07-13 22:00:00,Türkiye,İtalya,3:0,1,3,0,1.0,3.0,0.2,0,0.6,2.2,2.4,0.47619047619047616,92,112
2023-07-16 03:30:00,Amerika Birleşik Devletleri,Türkiye,1:3,2,1,3,1.0,3.0,1.0,1,0.8,2.8,0.8,0.8571428571428571,2,92
2023-07-16 22:00:00,Polonya,Amerika Birleşik Devletleri,3:2,1,3,2,0.8,2.4,1.0,0,0.6,2.6,1.4,0.14285714285714285,75,2
2023-07-17 01:30:00,Çin,Türkiye,1:3,2,1,3,0.6,2.4,1.8,1,0.8,2.8,0.8,0.5833333333333334,103,92
2023-07-27 21:30:00,Ukrayna,Hırvatistan,3:1,1,3,1,0.4,1.2,2.0,0,0.4,1.6,1.8,0.0,94,41
2023-07-28 18:00:00,Meksika,İsveç,2:3,2,2,3,0.6,2.2,1.2,1,0.5,1.5,2.0,0.0,65,110
2023-07-28 21:30:00,Kolombiya,Kenya,3:1,1,3,1,0.6,2.0,1.4,0,0.4,1.4,1.8,1.0,51,49
2023-07-29 21:30:00,Kolombiya,İsveç,1:3,2,1,3,0.6,2.0,1.6,1,0.6,1.8,2.0,0.0,51,110
2023-07-30 14:30:00,Ukrayna,Kolombiya,1:3,2,1,3,0.6,1.8,1.6,1,0.2,0.6,2.4,0.0,94,51
2023-07-30 15:00:00,Çin,Almanya,3:1,1,3,1,0.4,2.0,2.4,0,0.4,1.8,2.2,0.9090909090909091,103,1
2023-07-30 15:00:00,Polonya,Brezilya,2:3,2,2,3,0.8,2.4,1.4,1,0.8,2.6,1.2,0.2,75,13
2023-07-30 15:00:00,Kolombiya,Çek Cumhuriyeti,0:3,2,0,3,0.4,1.6,2.0,1,0.6,1.8,1.6,0.0,51,102
2023-07-31 12:30:00,Japonya,Kolombiya,3:0,1,3,0,0.6,2.6,2.0,0,0.4,1.2,2.0,1.0,42,51
2023-07-31 12:30:00,Çin Taipei,Polonya,1:3,2,1,3,0.8,2.4,0.6,1,0.6,2.6,1.6,0.0,104,75
2023-07-31 15:00:00,Arjantin,Çin,0:3,2,0,3,1.0,3.0,0.8,1,0.6,2.2,1.6,0.14285714285714285,3,103
2023-07-31 15:00:00,İtalya,Hindistan,3:0,1,3,0,1.0,3.0,1.0,0,0.0,0.0,3.0,0.0,112,38
2023-08-01 15:00:00,Brezilya,Çin Taipei,3:0,1,3,0,0.4,1.6,2.4,0,0.4,2.0,2.2,0.0,13,104
2023-08-01 15:00:00,Çek Cumhuriyeti,Japonya,0:3,2,0,3,0.6,2.2,1.4,1,0.4,1.8,1.8,0.0,102,42
2023-08-01 15:00:00,Hong Kong,İtalya,0:3,2,0,3,0.0,0.0,0.0,1,0.6,2.2,2.4,0.0,40,112
2023-08-01 15:00:00,Almanya,Arjantin,3:0,1,3,0,0.6,2.2,1.8,0,0.0,0.4,3.0,1.0,1,3
2023-08-03 12:30:00,İtalya,Polonya,1:3,2,1,3,1.0,3.0,0.6,1,0.8,2.8,1.2,0.5,112,75
2023-08-03 12:30:00,Brezilya,Hong Kong,3:0,1,3,0,0.4,1.6,2.2,0,0.0,0.0,3.0,0.0,13,40
2023-08-03 15:00:00,Japonya,Almanya,3:0,1,3,0,0.8,2.8,1.4,0,0.2,1.4,2.8,0.8888888888888888,42,1
2023-08-03 15:00:00,Çin Taipei,Hindistan,3:0,1,3,0,0.6,2.0,1.2,0,0.0,0.0,3.0,1.0,104,38
2023-08-03 15:00:00,Arjantin,Kolombiya,3:0,1,3,0,0.8,2.4,1.2,0,0.4,1.2,2.0,0.4166666666666667,3,51
2023-08-03 15:00:00,Çin,Çek Cumhuriyeti,3:0,1,3,0,0.6,2.4,2.0,0,0.8,2.4,1.0,1.0,103,102
2023-08-04 12:00:00,Endonezya,Tayland,0:3,2,0,3,0.25,1.0,2.75,1,0.4,2.2,1.8,0.0,24,89
2023-08-04 12:30:00,Brezilya,Japonya,2:3,2,2,3,0.6,2.2,1.6,1,0.4,1.8,1.8,0.8,13,42
2023-08-04 12:30:00,Hong Kong,Almanya,0:3,2,0,3,0.0,0.0,3.0,1,0.2,1.4,2.8,0.0,40,1
2023-08-04 15:00:00,İtalya,Çek Cumhuriyeti,3:1,1,3,1,0.8,2.6,1.2,0,0.6,1.8,1.4,0.0,112,102
2023-08-04 15:00:00,Polonya,Çin,0:3,2,0,3,0.8,2.8,1.4,1,0.6,2.2,1.6,0.3333333333333333,75,103
2023-08-05 12:00:00,Tayland,Filipinler,3:0,1,3,0,0.0,0.0,3.0,0,0.2,0.8,2.4,1.0,89,29
2023-08-05 12:30:00,Hindistan,Kolombiya,0:3,2,0,3,0.0,2.0,3.0,1,0.4,1.2,2.0,0.0,38,51
2023-08-05 12:30:00,Çin Taipei,Arjantin,3:0,1,3,0,0.6,2.0,1.2,0,0.0,0.4,3.0,0.5,104,3
2023-08-05 15:00:00,Hong Kong,Çek Cumhuriyeti,3:0,1,3,0,0.0,0.0,3.0,0,0.4,1.4,1.8,0.0,40,102
2023-08-05 15:00:00,Almanya,İtalya,2:3,2,2,3,0.6,2.2,1.6,1,0.6,2.2,2.0,0.0,1,112
2023-08-06 12:00:00,Brezilya,Polonya,1:3,2,1,3,0.4,2.0,1.8,1,0.8,2.8,1.4,0.8333333333333334,13,75
2023-08-06 15:00:00,Tayland,Vietnam,3:1,1,3,1,0.2,0.6,2.4,0,0.4,1.4,1.8,1.0,89,98
2023-08-06 15:00:00,Japonya,Çin,0:3,2,0,3,0.8,2.8,1.4,1,0.6,2.2,1.4,0.2857142857142857,42,103
2023-08-06 21:00:00,Amerika Birleşik Devletleri,Kosta Rika,3:0,1,3,0,0.8,2.6,1.6,0,0.0,0.0,3.0,1.0,2,54
2023-08-06 23:00:00,Meksika,Arjantin,0:3,2,0,3,0.6,2.6,1.2,1,0.0,0.2,3.0,0.5,65,3
2023-08-07 01:00:00,Kanada,Kolombiya,1:3,2,1,3,0.6,2.2,1.6,1,0.6,1.8,1.4,0.0,45,51
2023-08-07 03:00:00,Porto Riko,Şili,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.0,3.0,0.0,77,114
2023-08-07 21:00:00,Kanada,Kosta Rika,3:0,1,3,0,0.4,1.8,2.2,0,0.0,0.0,3.0,1.0,45,54
2023-08-07 23:00:00,Amerika Birleşik Devletleri,Peru,3:0,1,3,0,0.8,2.6,1.2,0,0.4,1.8,1.8,1.0,2,74
2023-08-08 02:00:00,Dominik Cumhuriyeti,Şili,3:0,1,3,0,1.0,3.0,0.2,0,0.0,0.0,3.0,1.0,21,114
2023-08-08 03:00:00,Porto Riko,Arjantin,3:2,1,3,2,1.0,3.0,0.2,0,0.2,0.8,2.4,0.8571428571428571,77,3
2023-08-08 21:00:00,Peru,Kosta Rika,3:0,1,3,0,0.6,1.8,1.4,0,0.0,0.0,3.0,1.0,74,54
2023-08-08 23:00:00,Amerika Birleşik Devletleri,Kolombiya,3:0,1,3,0,0.8,2.6,0.8,0,0.6,1.8,1.6,0.8333333333333334,2,51
2023-08-09 01:00:00,Porto Riko,Meksika,1:3,2,1,3,1.0,3.0,0.6,1,0.2,1.0,2.8,0.75,77,65
2023-08-09 03:00:00,Dominik Cumhuriyeti,Arjantin,3:1,1,3,1,1.0,3.0,0.2,0,0.2,1.2,2.4,1.0,21,3
2023-08-09 21:00:00,Kolombiya,Kosta Rika,3:0,1,3,0,0.2,1.0,2.6,0,0.0,0.0,3.0,0.0,51,54
2023-08-09 23:00:00,Kanada,Peru,3:2,1,3,2,0.6,2.4,1.6,0,0.4,1.8,1.8,0.625,45,74
2023-08-10 01:01:00,Arjantin,Şili,3:0,1,3,0,0.8,2.4,0.8,0,0.0,0.0,3.0,1.0,3,114
2023-08-10 03:00:00,Dominik Cumhuriyeti,Meksika,3:0,1,3,0,1.0,3.0,0.4,0,0.4,1.4,2.4,1.0,21,65
2023-08-10 21:00:00,Kolombiya,Peru,3:2,1,3,2,0.4,1.4,2.0,0,0.2,1.6,2.4,0.4375,51,74
2023-08-10 23:00:00,Meksika,Şili,3:1,1,3,1,0.6,2.2,1.2,0,0.0,0.0,3.0,1.0,65,114
2023-08-11 01:00:00,Amerika Birleşik Devletleri,Kanada,3:0,1,3,0,0.8,2.6,0.8,0,0.6,2.2,2.0,0.8888888888888888,2,45
2023-08-11 03:00:00,Porto Riko,Dominik Cumhuriyeti,2:3,2,2,3,0.8,2.6,1.2,1,0.6,2.2,2.4,0.0,77,21
2023-08-11 13:00:00,Filipinler,Tayland,0:3,2,0,3,0.0,0.2,3.0,1,0.4,2.2,1.8,0.0,29,89
2023-08-11 21:00:00,Meksika,Kosta Rika,3:0,1,3,0,0.6,2.2,1.4,0,0.0,0.0,3.0,1.0,65,54
2023-08-11 23:00:00,Peru,Şili,3:1,1,3,1,0.8,2.4,0.8,0,0.0,0.2,3.0,1.0,74,114
2023-08-12 01:00:00,Arjantin,Kanada,3:1,1,3,1,0.8,2.4,0.6,0,0.6,2.2,2.0,0.4444444444444444,3,45
2023-08-12 03:00:00,Kolombiya,Porto Riko,2:3,2,2,3,0.6,2.0,1.8,1,0.2,0.8,2.6,0.5,51,77
2023-08-12 10:00:00,Endonezya,Tayland,0:3,2,0,3,0.2,0.8,2.8,1,0.6,2.4,1.2,0.0,24,89
2023-08-12 21:00:00,Meksika,Kolombiya,0:3,2,0,3,0.6,2.2,1.4,1,0.4,1.2,2.0,0.0,65,51
2023-08-12 23:00:00,Kanada,Peru,0:3,2,0,3,0.6,2.4,2.0,1,0.2,1.8,2.4,0.6666666666666666,45,74
2023-08-13 01:00:00,Amerika Birleşik Devletleri,Arjantin,1:3,2,1,3,0.8,2.6,0.6,1,0.2,1.2,2.4,0.875,2,3
2023-08-13 03:00:00,Dominik Cumhuriyeti,Porto Riko,2:3,2,2,3,1.0,3.0,0.2,1,0.4,1.4,2.4,1.0,21,77
2023-08-13 13:00:00,Tayland,Vietnam,3:0,1,3,0,0.4,1.2,2.0,0,0.2,1.0,2.4,1.0,89,98
2023-08-13 19:00:00,Meksika,Kanada,3:1,1,3,1,0.4,1.6,2.0,0,0.6,2.0,2.0,0.14285714285714285,65,45
2023-08-13 21:00:00,Kolombiya,Peru,3:2,1,3,2,0.4,1.8,2.2,0,0.4,2.0,1.8,0.47058823529411764,51,74
2023-08-13 23:00:00,Amerika Birleşik Devletleri,Dominik Cumhuriyeti,3:1,1,3,1,0.8,2.6,0.6,0,0.6,2.2,2.4,0.6666666666666666,2,21
2023-08-14 00:59:00,Arjantin,Porto Riko,3:2,1,3,2,0.8,2.4,0.8,0,0.6,2.0,2.2,0.125,3,77
2023-08-15 21:00:00,İtalya,Romanya,3:0,1,3,0,0.8,2.6,1.0,0,0.6,2.2,1.8,0.0,112,78
2023-08-16 14:00:00,Kenya,Ruanda,3:0,1,3,0,0.4,1.4,2.0,0,0.0,0.0,0.0,0.0,49,79
2023-08-16 22:00:00,Bulgaristan,Hırvatistan,3:1,1,3,1,0.2,1.0,2.6,0,0.4,1.6,1.8,0.8,14,41
2023-08-17 16:00:00,Burkina Faso,Kenya,0:3,2,0,3,0.0,0.0,0.0,1,0.2,1.0,2.4,0.0,15,49
2023-08-17 19:00:00,Bosna Hersek,Bulgaristan,1:3,2,1,3,0.0,0.5,3.0,1,0.2,1.4,2.4,0.0,11,14
2023-08-17 20:00:00,Hollanda,İspanya,3:0,1,3,0,0.4,2.0,2.2,0,0.0,0.6,3.0,0.0,39,108
2023-08-17 21:00:00,Yunanistan,Almanya,0:3,2,0,3,0.0,0.4,3.0,1,0.2,1.4,2.4,0.0,101,1
2023-08-17 22:00:00,Romanya,Hırvatistan,3:1,1,3,1,0.6,2.2,1.4,0,0.2,1.2,2.4,0.3333333333333333,78,41
2023-08-18 15:00:00,Kenya,Uganda,3:0,1,3,0,0.6,2.0,1.4,0,0.0,0.0,3.0,1.0,49,93
2023-08-18 17:00:00,Slovakya,Hollanda,0:3,2,0,3,0.2,1.4,2.6,1,0.8,2.6,0.6,0.0,83,39
2023-08-18 18:00:00,Sırbistan,Ukrayna,3:0,1,3,0,0.8,2.8,1.8,0,0.4,1.8,2.0,0.0,88,94
2023-08-18 18:00:00,İsveç,Türkiye,0:3,2,0,3,0.0,0.0,3.0,1,1.0,3.0,0.4,0.0,110,92
2023-08-18 19:00:00,Bosna Hersek,Hırvatistan,3:2,1,3,2,0.0,0.6666666666666666,3.0,0,0.2,1.2,2.4,0.0,11,41
2023-08-18 21:00:00,Slovenya,Polonya,0:3,2,0,3,0.6,2.0,1.6,1,0.8,2.8,1.4,0.0,84,75
2023-08-18 21:00:00,Azerbaycan,Çek Cumhuriyeti,3:0,1,3,0,0.0,0.0,3.0,0,0.2,0.8,2.4,0.0,7,102
2023-08-18 22:00:00,İtalya,İsviçre,3:0,1,3,0,0.8,2.6,1.0,0,0.2,0.6,2.8,1.0,112,111
2023-08-19 18:00:00,Fas,Kenya,1:3,2,1,3,0.0,0.0,3.0,1,0.2,1.0,2.4,0.0,28,49
2023-08-19 19:00:00,Romanya,İsviçre,2:3,2,2,3,0.6,2.2,1.6,1,0.2,0.6,2.8,1.0,78,111
2023-08-19 21:00:00,Azerbaycan,Almanya,1:3,2,1,3,0.2,0.6,2.4,1,0.4,1.8,1.8,1.0,7,1
2023-08-19 22:00:00,Bulgaristan,İtalya,0:3,2,0,3,0.4,1.6,2.2,1,0.6,2.2,2.0,0.0,14,112
2023-08-20 02:30:00,Brezilya,Şili,3:0,1,3,0,0.4,1.8,1.8,0,0.0,0.4,3.0,1.0,13,114
2023-08-20 18:00:00,Sırbistan,Slovenya,3:0,1,3,0,0.8,2.8,1.6,0,0.0,0.2,3.0,0.0,88,84
2023-08-20 18:00:00,Kenya,Lesotho,3:0,1,3,0,0.8,2.6,0.8,0,0.0,0.0,0.0,0.0,49,58
2023-08-20 18:00:00,Yunanistan,Çek Cumhuriyeti,0:3,2,0,3,0.0,0.2,3.0,1,0.2,0.8,2.4,0.0,101,102
2023-08-20 19:00:00,Hollanda,Estonya,3:0,1,3,0,0.4,2.0,2.0,0,0.0,0.0,3.0,1.0,39,25
2023-08-20 21:00:00,Azerbaycan,Türkiye,0:3,2,0,3,0.2,0.8,2.4,1,1.0,3.0,0.4,0.0,7,92
2023-08-20 21:00:00,Macaristan,Polonya,1:3,2,1,3,0.2,1.6,2.6,1,1.0,3.0,0.8,0.0,61,75
2023-08-20 22:00:00,Küba,Porto Riko,3:0,1,3,0,0.6,2.2,1.2,0,0.6,2.2,2.2,0.14285714285714285,56,77
2023-08-20 22:00:00,Şili,Kolombiya,0:3,2,0,3,0.0,0.0,3.0,1,0.6,1.8,1.4,0.0,114,51
2023-08-21 00:30:00,Brezilya,Arjantin,3:0,1,3,0,0.6,2.4,1.2,0,0.4,1.8,2.0,0.8461538461538461,13,3
2023-08-21 02:00:00,Dominik Cumhuriyeti,Meksika,3:0,1,3,0,0.8,2.8,0.8,0,0.4,1.4,2.4,1.0,21,65
2023-08-21 18:00:00,Polonya,Sırbistan,1:3,2,1,3,0.6,2.2,2.0,1,0.6,2.6,2.0,0.2222222222222222,75,88
2023-08-21 18:00:00,Çek Cumhuriyeti,Türkiye,1:3,2,1,3,0.4,1.6,2.0,1,1.0,3.0,0.4,0.0,102,92
2023-08-21 19:00:00,Bosna Hersek,Romanya,2:3,2,2,3,0.25,1.25,2.75,1,0.4,1.6,2.4,0.0,11,78
2023-08-21 21:00:00,Almanya,İsveç,1:3,2,1,3,0.4,2.0,2.0,1,0.8,2.4,1.6,0.0,1,110
2023-08-21 22:00:00,Meksika,Kanada,3:1,1,3,1,0.6,1.8,1.6,0,0.4,1.6,2.6,0.25,65,45
